id,textOfTweet,userScreenName,followers,isRetweet,statusId,userId,timestamp
272,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",wannatakeanapp,24,true,916362440052371456,714346267183173633,"2017-10-06 13:00:05"
273,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",WendyCarolay21,127,true,916362450118815744,3431871951,"2017-10-06 13:00:07"
274,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",jhonyabilbao,483,true,916362456292904965,416777980,"2017-10-06 13:00:09"
275,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",joohermann,1497,true,916362458528436225,1430573070,"2017-10-06 13:00:09"
276,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",DesiMaze,16,true,916362464475992064,835921003087806465,"2017-10-06 13:00:11"
277,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Carlosbg93,341,true,916362471992188928,140329674,"2017-10-06 13:00:13"
278,"RT @Cristiano: Un abrazo muy fuerte y solidario para Mexico https://t.co/Jr9FBdEI95",Gerardo_Gomez91,3,true,916362484231168000,911130214641610752,"2017-10-06 13:00:16"
279,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",SprtJason,196,true,916362484646318082,1406062261,"2017-10-06 13:00:16"
280,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",dudyyds,558,true,916362488454754305,2778652290,"2017-10-06 13:00:17"
281,"RT @Cristiano: So happy to be able to hold the two new loves of my life    https://t.co/FIY11aWQm9",Roubyhaythm,1805,true,916362491537580032,745765934829346816,"2017-10-06 13:00:17"
282,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Adria76007,4,true,916362504997101569,909177940549791744,"2017-10-06 13:00:21"
283,"RT @neymarjr: Que Deus nos aben oe e nos proteja      https://t.co/1DGuijo5k6",annaliv97955909,20,true,916362524722909185,795292042758856704,"2017-10-06 13:00:25"
284,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",ElioDv5,38,true,916362556939350016,875161123049353216,"2017-10-06 13:00:33"
285,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",ap_angelperez,4139,true,916362566368145408,208244871,"2017-10-06 13:00:35"
286,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",seezzlerr,77,true,916362570285453313,778857555133030401,"2017-10-06 13:00:36"
287,"@3gerardpique se fue con  l https://t.co/CbNT1xWBcB",rafa_sramos7,9580,false,916362586135949312,1405903334,"2017-10-06 13:00:40"
288,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Ibrvhimv_13,77,true,916362591387226112,902309194312896512,"2017-10-06 13:00:41"
289,"@3gerardpique Se queda    ",der_tall8,410,false,916362591794028545,2166902849,"2017-10-06 13:00:41"
290,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",NathanD_410,390,true,916362600010735619,2163690664,"2017-10-06 13:00:43"
291,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",1899BARCAOMORT,168,true,916362604918067200,885663544884252672,"2017-10-06 13:00:44"
292,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",annaliv97955909,20,true,916362605190664192,795292042758856704,"2017-10-06 13:00:44"
293,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",joohermann,1497,true,916362630012571649,1430573070,"2017-10-06 13:00:50"
294,"RT @RomeluLukaku9: Another good day at @movetocure #Rehab https://t.co/H0d5kUvCHO",chuksgerald,590,true,916362630629076993,404421363,"2017-10-06 13:00:50"
295,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Marionatena1,46,true,916362641215549441,846020277007986688,"2017-10-06 13:00:53"
296,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",gauthier_m9,765,true,916362651143426049,3352039565,"2017-10-06 13:00:55"
297,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Arnaud_SF,286,true,916362655681667073,1042683618,"2017-10-06 13:00:56"
298,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",AnicaFerrero,1934,true,916362680432242688,16928193,"2017-10-06 13:01:02"
299,"RT @Cristiano:        https://t.co/5qzZSLYeq9",wLBallasz,724,true,916362709217792000,896768605152583681,"2017-10-06 13:01:09"
300,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",paaaaulima,530,true,916362713131036673,974419057,"2017-10-06 13:01:10"
301,"RT @RomeluLukaku9: Another good day at @movetocure #Rehab https://t.co/H0d5kUvCHO",PM_Official10,159,true,916362745376886784,4304734403,"2017-10-06 13:01:18"
302,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",jaop_9,130,true,916362777534529538,171867181,"2017-10-06 13:01:26"
303,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Nesdi_,676,true,916362778763579393,864332504,"2017-10-06 13:01:26"
304,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",_matouffe,234,true,916362783943479296,2494390293,"2017-10-06 13:01:27"
305,"@3gerardpique llorona eres muy   https://t.co/JRnqS4d2fK",Elittista,314,false,916362791568789504,796414496952688640,"2017-10-06 13:01:29"
306,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",BeKarolOficial,54,true,916362791795265536,810940396587118593,"2017-10-06 13:01:29"
307,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",caroasortiz,295,true,916362799420465152,822623663468015619,"2017-10-06 13:01:31"
308,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Rquel31,373,true,916362800980811778,64212258,"2017-10-06 13:01:31"
309,"@cristiano 
... - https://t.co/cErbqUcGjX https://t.co/bXFv1fD5NL",Indigagss,2,false,916362807876169733,906810104430829569,"2017-10-06 13:01:33"
310,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",She_Stoic,1987,true,916362812385103872,137675682,"2017-10-06 13:01:34"
311,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Karinagarcia_14,145,true,916362824993136641,1061724025,"2017-10-06 13:01:37"
312,"RT @RomeluLukaku9: Another good day at @movetocure #Rehab https://t.co/H0d5kUvCHO",dominicanovita,60,true,916362845163421696,44412299,"2017-10-06 13:01:42"
313,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",pazmaryjane,16,true,916362866235723776,1942168669,"2017-10-06 13:01:47"
314,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Katia_comentaaf,619,true,916362878235693056,856984784698044421,"2017-10-06 13:01:50"
315,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",estebandoria,129,true,916362880597024768,92129936,"2017-10-06 13:01:50"
316,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Layla_seabra,665,true,916362885374398464,349761747,"2017-10-06 13:01:51"
317,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Tcuelloburcet,25,true,916362891623886848,4688841253,"2017-10-06 13:01:53"
318,"RT @ManUtd: Our Player of the Month for September - @AnthonyMartial! https://t.co/bYDJPVwfso",dominicanovita,60,true,916362895755173888,44412299,"2017-10-06 13:01:54"
319,"RT @Cristiano: Read my story on @Playerstribune.
Find out more: https://t.co/kMPu6WwQKz
#Mercurial #CR7 #NikeFootball https://t.co/Hm6Dt18D ",zhImvy9AETEotct,3,true,916362910707998721,889937507139375107,"2017-10-06 13:01:57"
320,"@Cristiano Se pr pare pour mettre des buts au font du filet",ebenezer_degblo,0,false,916362918081564674,855410800865030145,"2017-10-06 13:01:59"
321,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",soccerlover170,698,true,916362918870093824,1719837992,"2017-10-06 13:01:59"
322,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",ArturwickCR7,18,true,916362925035663360,883013046649671680,"2017-10-06 13:02:01"
323,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",83Juanmita,24,true,916362935232073729,851813399868698624,"2017-10-06 13:02:03"
324,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",LucianaMp,468,true,916362935152279552,770361475,"2017-10-06 13:02:03"
325,"RT @neymarjr: Que Deus nos aben oe e nos proteja     
God belas and protect us      https://t.co/XXQk3Ah9uU",branquinha4,192,true,916362936960147456,286807260,"2017-10-06 13:02:04"
326,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",MiriamDuulce,1097,true,916362944274927617,812872818,"2017-10-06 13:02:05"
327,"RT @Cristiano:        https://t.co/5qzZSLYeq9",Arrehca,13,true,916362974889115648,911317488302002176,"2017-10-06 13:02:13"
328,"@3gerardpique Pero c mo est n separados jajajajjaa , la prensa es de lo peor !!!",nanitahurtado,69,false,916362989124685825,362765221,"2017-10-06 13:02:16"
329,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",mwriando,1310,true,916363020749672450,3239898436,"2017-10-06 13:02:24"
330,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Raitoish,365,true,916363027481546753,2231534204,"2017-10-06 13:02:25"
331,"RT @neymarjr: God bless      https://t.co/knAmdQqrwX",BilsaniO,117,true,916363066442436608,4633065256,"2017-10-06 13:02:34"
332,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Lugaco23,218,true,916363066958327808,84012201,"2017-10-06 13:02:35"
333,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Paquita92354697,0,true,916363131873644549,906770318831865856,"2017-10-06 13:02:50"
334,"RT @Cristiano:        https://t.co/5qzZSLYeq9",99Felixfj,1224,true,916363137401663488,1365832010,"2017-10-06 13:02:51"
335,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Mirtos5,8,true,916363143462445056,781061395,"2017-10-06 13:02:53"
336,"RT @RomeluLukaku9: Another good day at @movetocure #Rehab https://t.co/H0d5kUvCHO",MrSangotoki,1463,true,916363149997158401,206786622,"2017-10-06 13:02:54"
337,"@3gerardpique es verdad que Shakira se ha tomado en serio lo de la independencia y te ha dado puerta? #MirateLoDeQueNadieTeAguanteGerardo",Nonete_cirra,637,false,916363153189015553,213437765,"2017-10-06 13:02:55"
338,"@Cristiano You are FOOTBALL KING",IbrahimovRovsh1,0,false,916363168783446019,908565061693669376,"2017-10-06 13:02:59"
339,"@3gerardpique A qu  hora sale tu foto "Se queda"?  ",LeonDormid0,557,false,916363173992607744,119453152,"2017-10-06 13:03:00"
340,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",marilianevesv,2407,true,916363191810183168,82101664,"2017-10-06 13:03:04"
341,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",TVDandSmoldy,1293,true,916363216246181888,1035345751,"2017-10-06 13:03:10"
342,"@hazardeden10 future leader",Lateefluqman1,1,false,916363218859319296,915801170114998273,"2017-10-06 13:03:11"
343,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",obada_jaradat,100,true,916363252698959872,545209378,"2017-10-06 13:03:19"
344,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",fcbarcelonaa_a,79,true,916363255299366912,2963111829,"2017-10-06 13:03:19"
345,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Kevin_805_,493,true,916363265755832323,2880067171,"2017-10-06 13:03:22"
346,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Moose_dot,196,true,916363298588766215,761558461,"2017-10-06 13:03:30"
347,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",ilsevianey5,198,true,916363301944156161,2941715763,"2017-10-06 13:03:31"
348,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",pablopineyro11,413,true,916363307531063296,2694152358,"2017-10-06 13:03:32"
349,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",coconach,7670,true,916363310655778816,369607951,"2017-10-06 13:03:33"
350,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Rogeriouss,15991,true,916363313776332800,46969283,"2017-10-06 13:03:33"
351,"RT @julia_otero:  Alguien puede defender  esto? https://t.co/WOVIYCnmAS",TheRealTization,525,true,916363320478793728,264744377,"2017-10-06 13:03:35"
352,"@3gerardpique     ",DSOUK73,34,false,916363356394741760,847402999706075137,"2017-10-06 13:03:44"
353,"@3gerardpique Me parece increible que opinen y destrozen relacciones mucho tiempo libre ..grande Pique",Tonicerocero1,15,false,916363381711540224,870902328051859456,"2017-10-06 13:03:50"
354,"@3gerardpique ABRA OS HATERS https://t.co/e3xfq6G0bX",robertadrm,184,false,916363405614813185,75569230,"2017-10-06 13:03:55"
355,"RT @Cristiano:        https://t.co/5qzZSLYeq9",MarioGiacosa,20,true,916363427077074945,4779264771,"2017-10-06 13:04:00"
356,"RT @vanesabenedicto: Verg enza, es lo q siento como periodista de TVE viendo el tratamiento sesgado q est  dando el Telediario. Esto es man ",TheRealTization,525,true,916363428725444608,264744377,"2017-10-06 13:04:01"
357,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",bestesgacal,198,true,916363445284560897,1086810433,"2017-10-06 13:04:05"
358,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",giovannyrusso,149,true,916363459540979713,35617167,"2017-10-06 13:04:08"
359,"@3gerardpique el madrid nos come la hegemon a q hemos tenido. 
La pol tica es otra cosa. 
De ellos, los politicos no fiarse.
Bisca bar a.",davidmp72_david,3,false,916363461264838656,3029088443,"2017-10-06 13:04:09"
360,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",jumilch,56,true,916363469036941315,3202150973,"2017-10-06 13:04:10"
361,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",mcgornagall,820,true,916363478641922050,2589628765,"2017-10-06 13:04:13"
362,"RT @ManUtd: Our Player of the Month for September - @AnthonyMartial! https://t.co/bYDJPVwfso",Adonay17Mejia,2624,true,916363483754778624,1529775060,"2017-10-06 13:04:14"
363,"RT @Cristiano:        https://t.co/5qzZSLYeq9",mwzta_yanju,193,true,916363491736543232,793168262573989888,"2017-10-06 13:04:16"
364,"@3gerardpique @shakira badman he still love her",RichTrapkiss,67,false,916363503925161984,2905265374,"2017-10-06 13:04:19"
365,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",lopezestuardo31,683,true,916363507725144065,2910043467,"2017-10-06 13:04:20"
366,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",ASAP_Ruby_,25,true,916363534086393856,844292384741568513,"2017-10-06 13:04:26"
367,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",SarawutYathong1,0,true,916363555812683777,914893874413236224,"2017-10-06 13:04:31"
368,"@3gerardpique Chaval, creo q tendr s que aclarar a q bando perteneces xq sino as pitadas van a acabar con tu salud y con tu relaci n",Malonopeor,12,false,916363590491361281,2908971280,"2017-10-06 13:04:39"
369,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",MarwaAbdulghni,2105,true,916363594324959238,2536201262,"2017-10-06 13:04:40"
370,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",thewalkingteddy,3279,true,916363595646107649,526560173,"2017-10-06 13:04:41"
371,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",elisabet_gomar,51,true,916363622510624768,3384246321,"2017-10-06 13:04:47"
372,"RT @KAKA: Testify live on Facebook    #Jesus https://t.co/5PHvDqvgfZ",jesuseur,842,true,916363623366381569,222895483,"2017-10-06 13:04:47"
373,"RT @Berlustinho:  Que un herido va hacia la ambulancia? PUES LE ATACAMOS OTRA VEZ https://t.co/ZJvqZyoMOV",IRENEBOSCH,242,true,916363623978688512,314430499,"2017-10-06 13:04:47"
374,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",clara_prn,155,true,916363624280666112,2950956945,"2017-10-06 13:04:47"
375,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",A7_khalid,368,true,916363627594240000,2423916505,"2017-10-06 13:04:48"
376,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",dylvnbtn,89,true,916363628588257284,918672782,"2017-10-06 13:04:48"
377,"@3gerardpique                              ...              ..                   ...                               ",Hazarmikasa96,12,false,916363630345687041,892184721559605249,"2017-10-06 13:04:49"
378,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",perryinpower,1561,true,916363640181321728,298528277,"2017-10-06 13:04:51"
379,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",gealca_11,363,true,916363640772677632,776695638,"2017-10-06 13:04:51"
380,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",JaviW14,259,true,916363664730583041,848200747,"2017-10-06 13:04:57"
381,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Ivii_Glz,278,true,916363671625801728,279826725,"2017-10-06 13:04:59"
382,"@neymarjr @DaniAlvesD2 @paulinhop8 @Phil_Coutinho @gabrieljesus33 ojo ahi jajajaja acusao!  https://t.co/dMpvsO28xw",EduuBelmonte,375,false,916363685257465858,191269607,"2017-10-06 13:05:02"
383,"RT @ManUtd: Our Player of the Month for September - @AnthonyMartial! https://t.co/bYDJPVwfso",Chicken_Dipper7,97,true,916363688193548288,359298015,"2017-10-06 13:05:03"
384,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",nounuxx,2647,true,916363722511306753,230549496,"2017-10-06 13:05:11"
385,"@3gerardpique @BenGwayeh  le sale par le sale  ",Ebong14s,709,false,916363733835935751,388445491,"2017-10-06 13:05:14"
386,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",RoberGuitar,342,true,916363746922123264,227080308,"2017-10-06 13:05:17"
387,"RT @neymarjr: ...sintomas de paixao...",raucst,796,true,916363751611404289,37289135,"2017-10-06 13:05:18"
388,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",David09Santa,442,true,916363760243224576,235304089,"2017-10-06 13:05:20"
389,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",JetoWimutti,84,true,916363762835193857,910211010,"2017-10-06 13:05:20"
390,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",dr_jheberzm,267,true,916363767990116354,333119376,"2017-10-06 13:05:22"
391,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",thaianemarrocos,1739,true,916363803268395013,56797698,"2017-10-06 13:05:30"
392,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",4serry,238,true,916363807672463361,1028756460,"2017-10-06 13:05:31"
393,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",PoleethAcosta,716,true,916363830304768000,269632139,"2017-10-06 13:05:37"
394,"@3gerardpique Em representes",Faus_,62,false,916363831705817090,119851549,"2017-10-06 13:05:37"
395,"RT @D_DeGea: Ma ana todos juntos   vs    
@SeFutbol https://t.co/V3T8hsFfAu",jaeiui,705,true,916363864853192704,109779384,"2017-10-06 13:05:45"
396,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Sofiiannn,683,true,916363884214345728,1958656134,"2017-10-06 13:05:49"
397,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",raspercunepute,339,true,916363885460054017,3345466817,"2017-10-06 13:05:50"
398,"RT @Cristiano:    https://t.co/7dDGhK1pxZ",ParadaJace,30,true,916363901066919936,747291237334474753,"2017-10-06 13:05:53"
399,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",jtobon9,352,true,916363908633513984,877743211,"2017-10-06 13:05:55"
400,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",AlvaroOsta71,285,true,916363910214758401,416639769,"2017-10-06 13:05:56"
401,"RT @RomeluLukaku9: Another good day at @movetocure #Rehab https://t.co/H0d5kUvCHO",katemimethsela,829,true,916363911531601920,501874686,"2017-10-06 13:05:56"
402,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",kattpr,978,true,916363912479674368,1201631618,"2017-10-06 13:05:56"
403,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",ErasFeliu,190,true,916363914480414720,871645853102026752,"2017-10-06 13:05:57"
404,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Chato_Luis_305,290,true,916363920947912704,1014121633,"2017-10-06 13:05:58"
405,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",AMessiSiempre,104,true,916363928409640960,825774839336140800,"2017-10-06 13:06:00"
406,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",jos100837,5,true,916363934231400448,282376655,"2017-10-06 13:06:01"
407,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",MarvinAnder21,1335,true,916363937775607808,443568773,"2017-10-06 13:06:02"
408,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Yalile21,697,true,916363972328198144,99394510,"2017-10-06 13:06:10"
409,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",tmv0zil8,11,true,916363981174042624,893787396059344896,"2017-10-06 13:06:12"
410,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Serrano__14,361,true,916363991936569344,516937681,"2017-10-06 13:06:15"
411,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",jullianamotaa,128,true,916364011788173312,48011998,"2017-10-06 13:06:20"
412,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",judithcarulla,150,true,916364011981148161,197779143,"2017-10-06 13:06:20"
413,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Jamr22,601,true,916364024022994949,83424174,"2017-10-06 13:06:23"
414,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",junioralbertoav,107,true,916364039357435905,2337353568,"2017-10-06 13:06:26"
415,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Maria_grilog,77,true,916364042805145600,4241351697,"2017-10-06 13:06:27"
416,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",kasmi_nour,1100,true,916364058777063426,966359994,"2017-10-06 13:06:31"
417,"RT @RomeluLukaku9: Another good day at @movetocure #Rehab https://t.co/H0d5kUvCHO",aaabeljnr,961,true,916364079002013696,151889955,"2017-10-06 13:06:36"
418,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",goso14,448,true,916364088996978688,600118081,"2017-10-06 13:06:38"
419,"RT @3gerardpique: Si el Bal n de Oro se diera al mejor jugador del mundo, Leo lo tendr a que haber ganado cada a o desde el 2009. Otro nive ",joarquinphoenix,1065,true,916364106965356544,3370262746,"2017-10-06 13:06:42"
420,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",plabcn10,59,true,916364112187285504,2894419725,"2017-10-06 13:06:44"
421,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",carmenfcb97,67,true,916364128306040832,885803288196730881,"2017-10-06 13:06:48"
422,"@WayneRooney trying to creep off after the Po Po have caught him driving a Beetle, with a chick that ain't named Co  https://t.co/fousQevmK0",DeeDeeBee333,997,false,916364205753815040,2482977852,"2017-10-06 13:07:06"
423,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",PedroEscoval,189,true,916364258723680257,745324862,"2017-10-06 13:07:19"
424,"RT @RomeluLukaku9: Another good day at @movetocure #Rehab https://t.co/H0d5kUvCHO",tatevidrio,1075,true,916364276792782848,42132574,"2017-10-06 13:07:23"
425,"@neymarjr #EntregaBrasil",llllIlllIllllIl,149,false,916364293075079168,3089373375,"2017-10-06 13:07:27"
426,"@3gerardpique es el t pico ni o mal criado que quiere independizarse con el dinero d sus padres @hermanomayortv  https://t.co/rWfobotTUe",dnj_zaragoza,675,false,916364306488455168,4062628587,"2017-10-06 13:07:30"
427,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",AzuryLR,497,true,916364322011533312,72720168,"2017-10-06 13:07:34"
428,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",NadyaPP2_,846,true,916364327548014592,173266118,"2017-10-06 13:07:35"
429,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",inesoncina,959,true,916364329389363201,591090209,"2017-10-06 13:07:36"
430,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",ValentinLamare,349,true,916364336951648256,103600572,"2017-10-06 13:07:37"
431,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",vonmarius1899,3817,true,916364358791434242,1310760883,"2017-10-06 13:07:43"
432,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",talaalburny,971,true,916364359827443713,212619160,"2017-10-06 13:07:43"
433,"RT @D_DeGea: Ma ana todos juntos   vs    
@SeFutbol https://t.co/V3T8hsFfAu",nor3000,365,true,916364362264252417,234747894,"2017-10-06 13:07:43"
434,"RT @Cristiano: THE FUTURE OF DENIM   Shop my  #CR7Denim collection now on https://t.co/Q0m8a6Jgtg @cr7limitless https://t.co/Oe5XYA1Nr4",s_bharatwaj,3,true,916364375795015680,914196915553579008,"2017-10-06 13:07:47"
435,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",MirkoCapaldi,852,true,916364410305818625,432861827,"2017-10-06 13:07:55"
436,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Weendy_,1773,true,916364416249147392,2669301589,"2017-10-06 13:07:56"
437,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",__Nagiel,600,true,916364419218792448,620383190,"2017-10-06 13:07:57"
438,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",GeorgeNjideka,963,true,916364424428118016,293016065,"2017-10-06 13:07:58"
439,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",JA4vQMC40heR1Rx,236,true,916364425262718976,866015770014253057,"2017-10-06 13:07:58"
440,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",JaviSilvani82,177,true,916364435043823617,1194619422,"2017-10-06 13:08:01"
441,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",mechisanz_,259,true,916364448356544513,3990583949,"2017-10-06 13:08:04"
442,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",djenebette,1863,true,916364467184848896,1246219244,"2017-10-06 13:08:08"
443,"@3gerardpique   Es su forma de desmentir lo de que se separan",cadionly,4295,false,916364487682351105,275156897,"2017-10-06 13:08:13"
444,"RT @RomeluLukaku9: Another good day at @movetocure #Rehab https://t.co/H0d5kUvCHO",Jarmah_jnr,570,true,916364489548795906,2373516766,"2017-10-06 13:08:14"
445,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",msticspn,5964,true,916364490689667073,793168281444245505,"2017-10-06 13:08:14"
446,"RT @neymarjr: #carente",Criiiispb,308,true,916364500147765249,154969896,"2017-10-06 13:08:16"
447,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",filsdusoleil_,2448,true,916364505394958341,318045775,"2017-10-06 13:08:17"
448,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Ballentines__,167,true,916364516333584384,550189598,"2017-10-06 13:08:20"
449,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",Mauriciomtz1899,4,true,916364543386718208,813105002164133892,"2017-10-06 13:08:27"
450,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",EclipseFootball,251,true,916364543705706497,1638765092,"2017-10-06 13:08:27"
451,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",BlueTenTen,77,true,916364561388732416,255455744,"2017-10-06 13:08:31"
452,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",xavispass,1215,true,916364571388104707,313615373,"2017-10-06 13:08:33"
453,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",brunomantovanif,491,true,916364577859948544,2865564562,"2017-10-06 13:08:35"
454,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",mr_cule10,955,true,916364599297011712,323503566,"2017-10-06 13:08:40"
455,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",juanda435,14,true,916364608163729408,2234851487,"2017-10-06 13:08:42"
456,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",APRM21,206,true,916364668716961793,254226127,"2017-10-06 13:08:56"
457,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",ManAndGames,32,true,916364683912859653,2181845926,"2017-10-06 13:09:00"
458,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",RamziEZZ,555,true,916364684202266625,1415335158,"2017-10-06 13:09:00"
459,"@3gerardpique @ferpaiper",mechisanz_,259,false,916364685980655617,3990583949,"2017-10-06 13:09:01"
460,"RT @3gerardpique:        https://t.co/l0ctSvB4CD",franer0223,29,true,916364715806416897,891122427073351680,"2017-10-06 13:09:08"
